"","White","Latino_Hispanic","Middle Eastern","Indian","Black","East Asian","Southeast Asian","jpg"
"148",0.0525190383195877,0.00879890192300081,0.937556505203247,0.000666140869725496,0.000316479039611295,6.0184935136931e-05,8.27068724902347e-05,"gordon_h_smith.jpg"
"149",0.813806474208832,0.0164520256221294,0.168797850608826,0.000204230644158088,0.000161199903232045,0.00040619753417559,0.000172081985510886,"greg_ganske.jpg"
"150",0.651470720767975,0.190415471792221,0.154829755425453,0.00151772890239954,0.000901075371075422,0.000628370617050678,0.000236899315495975,"harold_ford_jr.jpg"
"151",0.994692742824554,0.00121240096632391,0.00402441387996078,1.88229114428395e-05,7.27841961634113e-06,3.20647450280376e-05,1.22712172014872e-05,"harry_reid.jpg"
"152",0.99919718503952,0.000169943203218281,0.000603173626586795,2.46409285864502e-06,4.83932490169536e-06,2.0209556168993e-05,2.23284087041975e-06,"heather_wilson.jpg"
"153",0.999251782894135,0.00032671625376679,0.000381870719138533,1.62806918524439e-05,5.62902732781367e-06,1.18961552288965e-05,5.86585292694508e-06,"heidi_heitkamp.jpg"
"154",0.996480941772461,0.00099440140184015,0.00219242624007165,0.000108838219603058,1.36420585477026e-05,0.000140206262585707,6.95289563736878e-05,"herb_kohl.jpg"
"155",0.994690418243408,0.00113287521526217,0.00412321882322431,8.6710733739892e-06,2.98385270980361e-06,2.69812371698208e-05,1.47734472193406e-05,"hillary_clinton.jpg"
"156",0.961462557315826,0.000338644342264161,0.0381512455642223,7.95209143689135e-06,8.4858838818036e-06,1.71101219166303e-05,1.40061292768223e-05,"howard_mills_III.jpg"
"157",0.978636980056763,0.000277679326245561,0.0210610665380955,2.23925485443033e-06,2.05548573717351e-07,1.96063465409679e-05,2.2157073544804e-06,"inez_tenenbaum.jpg"
"158",0.957642257213593,0.00158626527991146,0.0405552908778191,6.86870189383626e-05,2.18092009163229e-05,9.78741518338211e-05,2.78160041489173e-05,"jack_carter.jpg"
"159",0.999243974685669,0.000169635401107371,0.00056619307724759,1.02298563433578e-05,1.63014988174837e-06,5.68206633033697e-06,2.657366621861e-06,"jack_conway.jpg"
"160",7.03125533618731e-06,0.000518106622621417,8.08727872936288e-06,8.50020878715441e-05,0.999350249767303,7.95659070718102e-06,2.36246996792033e-05,"jack_e_robinson.jpg"
"161",0.99551659822464,0.00282288901507854,0.00148710410576314,6.05135392106604e-05,8.58915427670581e-06,6.28769121249206e-05,4.14616406487767e-05,"jack_hoogendyk.jpg"
